"filename", "language", "Batch", "Markdown", "Python", "pip requirements", "Properties", "Log", "JSON", "PowerShell", "C++", "JavaScript", "reStructuredText", "C", "YAML", "XML", "Ini", "comment", "blank", "total"
"c:\nyxa\.venv\Lib\site-packages\markdown_it\rules_core\normalize.py", "Python", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 19
"c:\nyxa\.venv\Lib\site-packages\markdown_it\rules_core\replacements.py", "Python", 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 40, 127
"c:\nyxa\.venv\Lib\site-packages\markdown_it\rules_core\smartquotes.py", "Python", 0, 0, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 38, 203
"c:\nyxa\.venv\Lib\site-packages\markdown_it\rules_core\state_core.py", "Python", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 26
"c:\nyxa\.venv\Lib\site-packages\markdown_it\rules_core\text_join.py", "Python", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 6, 35
"c:\nyxa\.venv\Lib\site-packages\markdown_it\rules_inline\__init__.py", "Python", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32
"c:\nyxa\.venv\Lib\site-packages\markdown_it\rules_inline\autolink.py", "Python", 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22, 78
"c:\nyxa\.venv\Lib\site-packages\markdown_it\rules_inline\backticks.py", "Python", 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 18, 73
"c:\nyxa\.venv\Lib\site-packages\markdown_it\rules_inline\balance_pairs.py", "Python", 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 30, 138
"c:\nyxa\.venv\Lib\site-packages\markdown_it\rules_inline\emphasis.py", "Python", 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 24, 103
"c:\nyxa\.venv\Lib\site-packages\markdown_it\rules_inline\entity.py", "Python", 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 54
"c:\nyxa\.venv\Lib\site-packages\markdown_it\rules_inline\escape.py", "Python", 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 15, 93
"c:\nyxa\.venv\Lib\site-packages\markdown_it\rules_inline\fragments_join.py", "Python", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 6, 44
"c:\nyxa\.venv\Lib\site-packages\markdown_it\rules_inline\html_inline.py", "Python", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12, 44
"c:\nyxa\.venv\Lib\site-packages\markdown_it\rules_inline\image.py", "Python", 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 30, 149
"c:\nyxa\.venv\Lib\site-packages\markdown_it\rules_inline\link.py", "Python", 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 32, 152
"c:\nyxa\.venv\Lib\site-packages\markdown_it\rules_inline\linkify.py", "Python", 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16, 62
"c:\nyxa\.venv\Lib\site-packages\markdown_it\rules_inline\newline.py", "Python", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 11, 44
"c:\nyxa\.venv\Lib\site-packages\markdown_it\rules_inline\state_inline.py", "Python", 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 39, 167
"c:\nyxa\.venv\Lib\site-packages\markdown_it\rules_inline\strikethrough.py", "Python", 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 30, 128
"c:\nyxa\.venv\Lib\site-packages\markdown_it\rules_inline\text.py", "Python", 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 11, 54
"c:\nyxa\.venv\Lib\site-packages\markdown_it\token.py", "Python", 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 29, 181
"c:\nyxa\.venv\Lib\site-packages\markdown_it\tree.py", "Python", 0, 0, 203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 54, 346
"c:\nyxa\.venv\Lib\site-packages\markdown_it\utils.py", "Python", 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 41, 177
"c:\nyxa\.venv\Lib\site-packages\markupsafe\__init__.py", "Python", 0, 0, 207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 92, 396
"c:\nyxa\.venv\Lib\site-packages\markupsafe\_native.py", "Python", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\nyxa\.venv\Lib\site-packages\markupsafe\_speedups.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 179, 0, 0, 0, 1, 25, 205
"c:\nyxa\.venv\Lib\site-packages\markupsafe\_speedups.pyi", "Python", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\nyxa\.venv\Lib\site-packages\mdurl\__init__.py", "Python", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 19
"c:\nyxa\.venv\Lib\site-packages\mdurl\_decode.py", "Python", 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 27, 105
"c:\nyxa\.venv\Lib\site-packages\mdurl\_encode.py", "Python", 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 21, 86
"c:\nyxa\.venv\Lib\site-packages\mdurl\_format.py", "Python", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 28
"c:\nyxa\.venv\Lib\site-packages\mdurl\_parse.py", "Python", 0, 0, 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 40, 305
"c:\nyxa\.venv\Lib\site-packages\mdurl\_url.py", "Python", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15
"c:\nyxa\.venv\Lib\site-packages\msgpack\__init__.py", "Python", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 14, 56
"c:\nyxa\.venv\Lib\site-packages\msgpack\exceptions.py", "Python", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 17, 49
"c:\nyxa\.venv\Lib\site-packages\msgpack\ext.py", "Python", 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 20, 171
"c:\nyxa\.venv\Lib\site-packages\msgpack\fallback.py", "Python", 0, 0, 673, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 179, 78, 930
"c:\nyxa\.venv\Lib\site-packages\multidict\__init__.py", "Python", 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 11, 60
"c:\nyxa\.venv\Lib\site-packages\multidict\_abc.py", "Python", 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 17, 70
"c:\nyxa\.venv\Lib\site-packages\multidict\_compat.py", "Python", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 16
"c:\nyxa\.venv\Lib\site-packages\multidict\_multidict_py.py", "Python", 0, 0, 747, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 140, 948
"c:\nyxa\.venv\Lib\site-packages\nacl\__init__.py", "Python", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 7, 40
"c:\nyxa\.venv\Lib\site-packages\nacl\bindings\__init__.py", "Python", 0, 0, 431, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 7, 452
"c:\nyxa\.venv\Lib\site-packages\nacl\bindings\crypto_aead.py", "Python", 0, 0, 369, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 83, 560
"c:\nyxa\.venv\Lib\site-packages\nacl\bindings\crypto_box.py", "Python", 0, 0, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 68, 325
"c:\nyxa\.venv\Lib\site-packages\nacl\bindings\crypto_core.py", "Python", 0, 0, 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 65, 413
"c:\nyxa\.venv\Lib\site-packages\nacl\bindings\crypto_generichash.py", "Python", 0, 0, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 49, 282
"c:\nyxa\.venv\Lib\site-packages\nacl\bindings\crypto_hash.py", "Python", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 11, 64
"c:\nyxa\.venv\Lib\site-packages\nacl\bindings\crypto_kx.py", "Python", 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 18, 201
"c:\nyxa\.venv\Lib\site-packages\nacl\bindings\crypto_pwhash.py", "Python", 0, 0, 407, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 83, 601
"c:\nyxa\.venv\Lib\site-packages\nacl\bindings\crypto_scalarmult.py", "Python", 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 42, 241
"c:\nyxa\.venv\Lib\site-packages\nacl\bindings\crypto_secretbox.py", "Python", 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 17, 87
"c:\nyxa\.venv\Lib\site-packages\nacl\bindings\crypto_secretstream.py", "Python", 0, 0, 226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 36, 358
"c:\nyxa\.venv\Lib\site-packages\nacl\bindings\crypto_shorthash.py", "Python", 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 15, 82
"c:\nyxa\.venv\Lib\site-packages\nacl\bindings\crypto_sign.py", "Python", 0, 0, 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 53, 328
"c:\nyxa\.venv\Lib\site-packages\nacl\bindings\randombytes.py", "Python", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 9, 52
"c:\nyxa\.venv\Lib\site-packages\nacl\bindings\sodium_core.py", "Python", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 6, 34
"c:\nyxa\.venv\Lib\site-packages\nacl\bindings\utils.py", "Python", 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 25, 142
"c:\nyxa\.venv\Lib\site-packages\nacl\encoding.py", "Python", 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 26, 106
"c:\nyxa\.venv\Lib\site-packages\nacl\exceptions.py", "Python", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 26, 89
"c:\nyxa\.venv\Lib\site-packages\nacl\hash.py", "Python", 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 24, 183
"c:\nyxa\.venv\Lib\site-packages\nacl\hashlib.py", "Python", 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 23, 144
"c:\nyxa\.venv\Lib\site-packages\nacl\public.py", "Python", 0, 0, 199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 166, 59, 424
"c:\nyxa\.venv\Lib\site-packages\nacl\pwhash\__init__.py", "Python", 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 15, 76
"c:\nyxa\.venv\Lib\site-packages\nacl\pwhash\_argon2.py", "Python", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 10, 50
"c:\nyxa\.venv\Lib\site-packages\nacl\pwhash\argon2i.py", "Python", 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 17, 133
"c:\nyxa\.venv\Lib\site-packages\nacl\pwhash\argon2id.py", "Python", 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 17, 136
"c:\nyxa\.venv\Lib\site-packages\nacl\pwhash\scrypt.py", "Python", 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 24, 212
"c:\nyxa\.venv\Lib\site-packages\nacl\secret.py", "Python", 0, 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 141, 36, 306
"c:\nyxa\.venv\Lib\site-packages\nacl\signing.py", "Python", 0, 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 37, 251
"c:\nyxa\.venv\Lib\site-packages\nacl\utils.py", "Python", 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 20, 89
"c:\nyxa\.venv\Lib\site-packages\packageurl\__init__.py", "Python", 0, 0, 343, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 100, 519
"c:\nyxa\.venv\Lib\site-packages\packageurl\contrib\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\nyxa\.venv\Lib\site-packages\packageurl\contrib\django\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\nyxa\.venv\Lib\site-packages\packageurl\contrib\django\filters.py", "Python", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 11, 66
"c:\nyxa\.venv\Lib\site-packages\packageurl\contrib\django\models.py", "Python", 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 31, 181
"c:\nyxa\.venv\Lib\site-packages\packageurl\contrib\django\utils.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 11, 65
"c:\nyxa\.venv\Lib\site-packages\packageurl\contrib\purl2url.py", "Python", 0, 0, 245, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 120, 473
"c:\nyxa\.venv\Lib\site-packages\packageurl\contrib\route.py", "Python", 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 38, 225
"c:\nyxa\.venv\Lib\site-packages\packageurl\contrib\sqlalchemy\mixin.py", "Python", 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 11, 124
"c:\nyxa\.venv\Lib\site-packages\packageurl\contrib\url2purl.py", "Python", 0, 0, 423, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 156, 152, 731
"c:\nyxa\.venv\Lib\site-packages\packageurl\utils.py", "Python", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 5, 54
"c:\nyxa\.venv\Lib\site-packages\packaging\__init__.py", "Python", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 16
"c:\nyxa\.venv\Lib\site-packages\packaging\_elffile.py", "Python", 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 20, 110
"c:\nyxa\.venv\Lib\site-packages\packaging\_manylinux.py", "Python", 0, 0, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 36, 263
"c:\nyxa\.venv\Lib\site-packages\packaging\_musllinux.py", "Python", 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 16, 86
"c:\nyxa\.venv\Lib\site-packages\packaging\_parser.py", "Python", 0, 0, 223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 80, 354
"c:\nyxa\.venv\Lib\site-packages\packaging\_structures.py", "Python", 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 23, 62
"c:\nyxa\.venv\Lib\site-packages\packaging\_tokenizer.py", "Python", 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 14, 196
"c:\nyxa\.venv\Lib\site-packages\packaging\licenses\__init__.py", "Python", 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 22, 146
"c:\nyxa\.venv\Lib\site-packages\packaging\licenses\_spdx.py", "Python", 0, 0, 751, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 760
"c:\nyxa\.venv\Lib\site-packages\packaging\markers.py", "Python", 0, 0, 194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 60, 363
"c:\nyxa\.venv\Lib\site-packages\packaging\metadata.py", "Python", 0, 0, 502, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 266, 95, 863
"c:\nyxa\.venv\Lib\site-packages\packaging\requirements.py", "Python", 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 20, 92
"c:\nyxa\.venv\Lib\site-packages\packaging\specifiers.py", "Python", 0, 0, 336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 620, 64, 1020
"c:\nyxa\.venv\Lib\site-packages\packaging\tags.py", "Python", 0, 0, 387, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 174, 96, 657
"c:\nyxa\.venv\Lib\site-packages\packaging\utils.py", "Python", 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 33, 164
"c:\nyxa\.venv\Lib\site-packages\packaging\version.py", "Python", 0, 0, 220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 310, 53, 583
"c:\nyxa\.venv\Lib\site-packages\packaging_legacy_version.py", "Python", 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 56, 199
"c:\nyxa\.venv\Lib\site-packages\pip\__init__.py", "Python", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 14
"c:\nyxa\.venv\Lib\site-packages\pip\__main__.py", "Python", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 5, 25
"c:\nyxa\.venv\Lib\site-packages\pip\__pip-runner__.py", "Python", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 17, 51
"c:\nyxa\.venv\Lib\site-packages\pip\_internal\__init__.py", "Python", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 19
"c:\nyxa\.venv\Lib\site-packages\pip\_internal\build_env.py", "Python", 0, 0, 225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 40, 326
"c:\nyxa\.venv\Lib\site-packages\pip\_internal\cache.py", "Python", 0, 0, 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 46, 290
"c:\nyxa\.venv\Lib\site-packages\pip\_internal\cli\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 4
"c:\nyxa\.venv\Lib\site-packages\pip\_internal\cli\autocompletion.py", "Python", 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 17, 176
"c:\nyxa\.venv\Lib\site-packages\pip\_internal\cli\base_command.py", "Python", 0, 0, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 41, 234
"c:\nyxa\.venv\Lib\site-packages\pip\_internal\cli\cmdoptions.py", "Python", 0, 0, 876, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 154, 1134
"c:\nyxa\.venv\Lib\site-packages\pip\_internal\cli\command_context.py", "Python", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 28
"c:\nyxa\.venv\Lib\site-packages\pip\_internal\cli\index_command.py", "Python", 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 35, 174
"c:\nyxa\.venv\Lib\site-packages\pip\_internal\cli\main.py", "Python", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 17, 80
"c:\nyxa\.venv\Lib\site-packages\pip\_internal\cli\main_parser.py", "Python", 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 29, 134
"c:\nyxa\.venv\Lib\site-packages\pip\_internal\cli\parser.py", "Python", 0, 0, 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 50, 295
"c:\nyxa\.venv\Lib\site-packages\pip\_internal\cli\progress_bars.py", "Python", 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 19, 145
"c:\nyxa\.venv\Lib\site-packages\pip\_internal\cli\req_command.py", "Python", 0, 0, 277, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 34, 348
"c:\nyxa\.venv\Lib\site-packages\pip\_internal\cli\spinners.py", "Python", 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 28, 160
"c:\nyxa\.venv\Lib\site-packages\pip\_internal\cli\status_codes.py", "Python", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\nyxa\.venv\Lib\site-packages\pip\_internal\commands\__init__.py", "Python", 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 13, 138
"c:\nyxa\.venv\Lib\site-packages\pip\_internal\commands\cache.py", "Python", 0, 0, 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 40, 229
"c:\nyxa\.venv\Lib\site-packages\pip\_internal\commands\check.py", "Python", 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 68
"c:\nyxa\.venv\Lib\site-packages\pip\_internal\commands\completion.py", "Python", 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 3, 137
"c:\nyxa\.venv\Lib\site-packages\pip\_internal\commands\configuration.py", "Python", 0, 0, 202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 40, 281
"c:\nyxa\.venv\Lib\site-packages\pip\_internal\commands\debug.py", "Python", 0, 0, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 44, 202
"c:\nyxa\.venv\Lib\site-packages\pip\_internal\commands\download.py", "Python", 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 27, 147
"c:\nyxa\.venv\Lib\site-packages\pip\_internal\commands\freeze.py", "Python", 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17, 109
"c:\nyxa\.venv\Lib\site-packages\pip\_internal\commands\hash.py", "Python", 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 11, 60
"c:\nyxa\.venv\Lib\site-packages\pip\_internal\commands\help.py", "Python", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 42
"c:\nyxa\.venv\Lib\site-packages\pip\_internal\commands\index.py", "Python", 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 31, 154
"c:\nyxa\.venv\Lib\site-packages\pip\_internal\commands\inspect.py", "Python", 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 93
"c:\nyxa\.venv\Lib\site-packages\pip\_internal\commands\install.py", "Python", 0, 0, 638, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 90, 794
"c:\nyxa\.venv\Lib\site-packages\pip\_internal\commands\list.py", "Python", 0, 0, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 60, 392
"c:\nyxa\.venv\Lib\site-packages\pip\_internal\commands\lock.py", "Python", 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 27, 172
"c:\nyxa\.venv\Lib\site-packages\pip\_internal\commands\search.py", "Python", 0, 0, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 33, 177
"c:\nyxa\.venv\Lib\site-packages\pip\_internal\commands\show.py", "Python", 0, 0, 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 32, 229
"c:\nyxa\.venv\Lib\site-packages\pip\_internal\commands\uninstall.py", "Python", 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 13, 115
"c:\nyxa\.venv\Lib\site-packages\pip\_internal\commands\wheel.py", "Python", 0, 0, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 28, 183
"c:\nyxa\.venv\Lib\site-packages\pip\_internal\configuration.py", "Python", 0, 0, 233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 66, 384
"c:\nyxa\.venv\Lib\site-packages\pip\_internal\distributions\__init__.py", "Python", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 22
"c:\nyxa\.venv\Lib\site-packages\pip\_internal\distributions\base.py", "Python", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 9, 54
"c:\nyxa\.venv\Lib\site-packages\pip\_internal\distributions\installed.py", "Python", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 30
"c:\nyxa\.venv\Lib\site-packages\pip\_internal\distributions\sdist.py", "Python", 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 17, 159
"c:\nyxa\.venv\Lib\site-packages\pip\_internal\distributions\wheel.py", "Python", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 9, 43
"c:\nyxa\.venv\Lib\site-packages\pip\_internal\exceptions.py", "Python", 0, 0, 440, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 285, 138, 863
"c:\nyxa\.venv\Lib\site-packages\pip\_internal\index\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"c:\nyxa\.venv\Lib\site-packages\pip\_internal\index\collector.py", "Python", 0, 0, 321, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 78, 495
